session_id,msisdn,imei,cgi,shortcode,session_start_ts,total_steps,dwell_times,dwell_variance,mean_dwell,menu_path,path_directness,session_duration_s,session_end_reason,pin_attempts,label
USS-157748E3,254184153410,354238572305533,639-02-6639-36726,*334#,2025-01-28T08:01:00Z,7,"[16, 12, 26, 15, 18, 14, 16]",17.35,16.7,main>my_account>balance>back>send_money>number>amount>pin>confirm,0.56,131,complete,1,legit
USS-0535167F,254731406034,357543844531972,639-02-3075-46073,*334#,2025-01-17T11:43:00Z,3,"[12, 9, 6]",6.0,9.0,main>my_account>balance,1.0,33,complete,1,legit
USS-6E524B66,254784707382,354391532583345,639-02-6665-58428,*334#,2025-02-11T21:32:00Z,5,"[25, 19, 17, 17, 21]",8.96,19.8,main>send_money>number>amount>pin>confirm,1.0,109,complete,1,legit
USS-4D5D907D,254739735445,358569467186793,639-02-6445-73575,*334#,2025-02-04T17:34:00Z,7,"[25, 25, 55, 25, 28, 33, 28]",100.78,31.3,main>my_account>balance>back>send_money>number>amount>pin>confirm,0.56,233,complete,1,legit
USS-2D1AC3F0,254778570075,356147873345311,639-02-9814-14591,*334#,2025-02-05T19:49:00Z,5,"[11, 11, 10, 15, 12]",2.96,11.8,main>send_money>number>amount>pin>confirm,1.0,69,complete,1,legit
USS-57E88B54,254145066296,353462060896367,639-02-5733-29391,*334#,2025-01-15T11:11:00Z,5,"[17, 17, 62, 25, 16]",309.84,27.4,main>send_money>number>amount>pin>confirm,1.0,147,complete,1,legit
USS-EA33D712,254777176063,357406823496495,639-02-7822-43078,*334#,2025-01-23T12:00:00Z,3,"[17, 24, 21]",8.22,20.7,main>my_account>balance,1.0,68,complete,1,legit
USS-DAC1A56F,254098920190,356614104921289,639-02-8248-69156,*334#,2025-02-10T09:06:00Z,5,"[10, 13, 30, 13, 11]",54.64,15.4,main>send_money>number>amount>pin>confirm,1.0,87,complete,1,legit
USS-84008A0A,254091995517,3528933718829601,639-02-2420-41298,*334#,2025-02-18T19:51:00Z,3,"[9, 9, 7]",0.89,8.3,main>my_account>balance>pin,1.0,31,complete,1,fraud
USS-A8A39DFF,254091995517,3528933718829601,639-02-2420-41298,*334#,2025-02-18T19:51:56Z,5,"[10, 11, 7, 7, 8]",2.64,8.6,main>send_money>number>amount>pin>confirm,1.0,53,complete,1,fraud
USS-3C2789B9,254750647142,357131162964535,639-02-4514-96083,*334#,2025-02-19T01:48:00Z,3,"[12, 9, 9]",2.0,10.0,main>my_account>balance,1.0,36,complete,1,legit
USS-278921DA,254191019573,352633880206442,639-02-4514-73048,*334#,2025-01-20T08:00:00Z,7,"[23, 18, 28, 25, 27, 30, 22]",14.2,24.7,main>my_account>balance>back>send_money>number>amount>pin>confirm,0.56,187,complete,1,legit
USS-336AAB9B,254091631104,359909951193782,639-02-8266-17078,*334#,2025-01-19T12:27:00Z,5,"[20, 12, 31, 20, 20]",36.64,20.6,main>send_money>number>amount>pin>confirm,1.0,113,complete,1,legit
USS-64AD8DF7,254118049469,355777779567667,639-02-4965-19682,*334#,2025-03-03T08:58:00Z,5,"[17, 22, 41, 24, 22]",67.76,25.2,main>send_money>number>amount>pin>confirm,1.0,136,timeout,1,legit
USS-C2BE9CBC,254064796287,352586248545803,639-02-1482-16017,*334#,2025-01-05T19:22:00Z,5,"[28, 20, 58, 25, 29]",178.8,32.0,main>send_money>number>amount>pin>confirm,1.0,170,complete,1,legit
USS-ACF6E378,254729375983,353834585674707,639-02-3561-34907,*334#,2025-02-20T08:10:00Z,7,"[10, 9, 8, 8, 10, 11, 10]",1.1,9.4,main>my_account>balance>back>send_money>number>amount>pin>confirm,0.56,80,complete,1,legit
USS-ADD86CF7,254124524166,352441219457152,639-02-5018-59996,*334#,2025-02-20T20:41:00Z,5,"[10, 15, 21, 14, 13]",13.04,14.6,main>send_money>number>amount>pin>confirm,1.0,83,complete,1,legit
USS-1A3E1CD5,254067441946,352172780520396,639-02-1648-73986,*334#,2025-01-21T20:02:00Z,7,"[9, 8, 15, 7, 6, 8, 9]",7.27,8.9,main>my_account>balance>back>send_money>number>amount>pin>confirm,0.56,76,complete,1,legit
USS-6C75D471,254713577233,352686477902042,639-02-7606-91811,*334#,2025-02-23T20:52:00Z,7,"[20, 20, 38, 12, 16, 18, 21]",57.92,20.7,main>my_account>balance>back>send_money>number>amount>pin>confirm,0.56,159,complete,1,legit
USS-1079CCBC,254740432443,354609735730793,639-02-2302-18827,*334#,2025-03-01T07:32:00Z,5,"[25, 22, 15, 17, 19]",12.64,19.6,main>send_money>number>amount>pin>confirm,1.0,108,complete,1,legit
USS-88A54DB5,254746912309,352022814750314,639-02-7650-88914,*334#,2025-02-04T21:58:00Z,7,"[10, 11, 24, 16, 15, 11, 17]",20.41,14.9,main>my_account>balance>back>send_money>number>amount>pin>confirm,0.56,118,complete,1,legit
USS-291E179B,254112820981,359395625341454,639-02-1355-50208,*334#,2025-02-13T07:21:00Z,5,"[8, 8, 9, 10, 8]",0.64,8.6,main>send_money>number>amount>pin>confirm,1.0,53,complete,1,legit
USS-A4146AC9,254042870243,352102818090631,639-02-8661-85583,*334#,2025-02-27T04:39:00Z,5,"[8, 8, 20, 11, 8]",21.6,11.0,main>send_money>number>amount>pin>confirm,1.0,65,complete,2,legit
USS-46AD9F9E,254054094765,356335170170809,639-02-7280-54284,*334#,2025-02-16T18:34:00Z,5,"[5, 7, 4, 10, 8]",4.56,6.8,main>send_money>number>amount>pin>confirm,1.0,44,complete,1,legit
USS-169C8652,254065186045,359876422708772,639-02-5416-64849,*334#,2025-02-24T03:42:00Z,7,"[8, 11, 23, 11, 7, 7, 8]",27.63,10.7,main>my_account>balance>back>send_money>number>amount>pin>confirm,0.56,89,complete,1,legit
USS-8ADC9BDB,254032410041,3528967121100100,639-02-6995-11897,*334#,2025-02-05T12:43:00Z,3,"[13, 13, 11]",0.89,12.3,main>my_account>balance>pin,1.0,43,complete,1,fraud
USS-9C263A80,254032410041,3528967121100100,639-02-6995-11897,*334#,2025-02-05T12:47:51Z,5,"[15, 8, 11, 15, 9]",8.64,11.6,main>send_money>number>amount>pin>confirm,1.0,68,complete,1,fraud
USS-04639277,254032410041,3528967121100100,639-02-6995-11897,*334#,2025-02-05T12:49:37Z,5,"[12, 15, 10, 10, 14]",4.16,12.2,main>send_money>number>amount>pin>confirm,1.0,71,complete,1,fraud
USS-3D23B5BF,254176704431,357794900719224,639-02-7950-91550,*334#,2025-02-26T09:55:00Z,7,"[10, 5, 6, 8, 7, 7, 10]",3.1,7.6,main>my_account>balance>back>send_money>number>amount>pin>confirm,0.56,67,complete,1,legit
USS-D431200C,254747658837,355214351819485,639-02-1693-15052,*334#,2025-01-24T01:40:00Z,7,"[6, 4, 15, 6, 6, 4, 7]",12.12,6.9,main>my_account>balance>back>send_money>number>amount>pin>confirm,0.56,62,complete,1,legit
USS-D9B7E091,254157769999,353683998088209,639-02-6030-84238,*334#,2025-02-27T00:02:00Z,5,"[17, 12, 12, 9, 19]",13.36,13.8,main>send_money>number>amount>pin>confirm,1.0,79,complete,1,legit
USS-286278CA,254799732742,352742506610848,639-02-1249-83388,*334#,2025-02-08T22:24:00Z,7,"[12, 12, 24, 14, 11, 11, 16]",18.49,14.3,main>my_account>balance>back>send_money>number>amount>pin>confirm,0.56,114,complete,1,legit
USS-B6D8AEA4,254094049533,3528920015818526,639-02-3576-56823,*334#,2025-01-09T02:53:00Z,3,"[14, 19, 11]",10.89,14.7,main>my_account>balance>pin,1.0,50,complete,1,fraud
USS-990514AB,254094049533,3528920015818526,639-02-3576-56823,*334#,2025-01-09T02:55:00Z,5,"[12, 14, 14, 14, 11]",1.6,13.0,main>send_money>number>amount>pin>confirm,1.0,75,complete,1,fraud
USS-84D9C677,254094049533,3528920015818526,639-02-3576-56823,*334#,2025-01-09T02:56:52Z,5,"[10, 12, 16, 12, 16]",5.76,13.2,main>send_money>number>amount>pin>confirm,1.0,76,complete,1,fraud
USS-5ACA1C0C,254163987325,354276407729420,639-02-7897-45450,*334#,2025-01-29T08:47:00Z,5,"[9, 10, 11, 7, 8]",2.0,9.0,main>send_money>number>amount>pin>confirm,1.0,55,complete,1,legit
USS-26D71803,254756673206,355218623042718,639-02-1079-13951,*334#,2025-01-25T01:28:00Z,5,"[20, 17, 45, 18, 18]",115.44,23.6,main>send_money>number>amount>pin>confirm,1.0,128,complete,1,legit
USS-4D9BE52D,254125581003,354821518339247,639-02-8851-36881,*334#,2025-01-19T15:58:00Z,7,"[22, 21, 16, 20, 21, 14, 19]",7.43,19.0,main>my_account>balance>back>send_money>number>amount>pin>confirm,0.56,147,complete,1,legit
USS-384D157C,254176852327,355979511075570,639-02-5086-23032,*334#,2025-02-11T03:50:00Z,5,"[6, 6, 5, 7, 8]",1.04,6.4,main>send_money>number>amount>pin>confirm,1.0,42,complete,2,legit
USS-6701D441,254113577893,353036867933712,639-02-4947-40725,*334#,2025-01-04T16:23:00Z,3,"[8, 10, 9]",0.67,9.0,main>my_account>balance,1.0,33,complete,1,legit
USS-B1ECB656,254777932371,357295141724034,639-02-2816-98980,*334#,2025-02-06T02:28:00Z,7,"[8, 6, 15, 6, 4, 6, 8]",10.82,7.6,main>my_account>balance>back>send_money>number>amount>pin>confirm,0.56,67,complete,1,legit
USS-4E2FD47E,254060498775,356150403311153,639-02-5038-12087,*334#,2025-01-31T01:28:00Z,7,"[30, 26, 36, 25, 36, 38, 20]",39.55,30.1,main>my_account>balance>back>send_money>number>amount>pin>confirm,0.56,225,complete,1,legit
USS-E6CDF87B,254064254554,355479201437523,639-02-6817-49693,*334#,2025-01-10T16:43:00Z,7,"[18, 15, 31, 11, 19, 11, 11]",44.53,16.6,main>my_account>balance>back>send_money>number>amount>pin>confirm,0.56,130,complete,1,legit
USS-B861FA6A,254171902508,352343272262783,639-02-9693-75971,*334#,2025-02-15T23:06:00Z,7,"[24, 18, 41, 15, 13, 18, 13]",83.92,20.3,main>my_account>balance>back>send_money>number>amount>pin>confirm,0.56,156,complete,1,legit
USS-E2D04D7C,254157211118,358928873894351,639-02-5219-46458,*334#,2025-01-04T17:21:00Z,5,"[16, 18, 27, 12, 11]",32.56,16.8,main>send_money>number>amount>pin>confirm,1.0,94,complete,1,legit
USS-AEBEFB30,254015205461,358460802587639,639-02-2318-94743,*334#,2025-01-07T21:08:00Z,5,"[4, 4, 8, 3, 4]",3.04,4.6,main>send_money>number>amount>pin>confirm,1.0,33,complete,1,legit
USS-14D64FAF,254024985475,356759880129640,639-02-5274-97318,*334#,2025-02-14T02:49:00Z,5,"[23, 22, 55, 15, 22]",198.64,27.4,main>send_money>number>amount>pin>confirm,1.0,147,complete,1,legit
USS-20649AAE,254193499178,359212209192586,639-02-4221-84689,*334#,2025-01-11T08:14:00Z,7,"[7, 7, 8, 10, 11, 9, 8]",1.96,8.6,main>my_account>balance>back>send_money>number>amount>pin>confirm,0.56,74,complete,1,legit
USS-17F49028,254030370909,358256848697534,639-02-8167-93718,*334#,2025-02-25T02:59:00Z,5,"[16, 14, 19, 18, 13]",5.2,16.0,main>send_money>number>amount>pin>confirm,1.0,90,complete,1,legit
USS-F6E71EA3,254136704444,358704120728821,639-02-7698-31497,*334#,2025-01-14T15:39:00Z,3,"[12, 14, 14]",0.89,13.3,main>my_account>balance,1.0,46,complete,1,legit
USS-C71CC3ED,254164667486,358506214729184,639-02-3812-99946,*334#,2025-01-19T04:25:00Z,5,"[21, 18, 22, 15, 20]",6.16,19.2,main>send_money>number>amount>pin>confirm,1.0,106,complete,1,legit
USS-71E36545,254098923265,355422463440355,639-02-5150-72635,*334#,2025-02-06T18:37:00Z,3,"[10, 14, 15]",4.67,13.0,main>my_account>balance,1.0,45,complete,1,legit
USS-75CF1DF0,254191836960,353660184923803,639-02-5161-50891,*334#,2025-02-17T13:52:00Z,5,"[9, 9, 7, 7, 8]",0.8,8.0,main>send_money>number>amount>pin>confirm,1.0,50,complete,1,legit
USS-32839AAF,254115219706,357284949686030,639-02-4697-64212,*334#,2025-01-22T17:26:00Z,5,"[12, 17, 28, 15, 15]",30.64,17.4,main>send_money>number>amount>pin>confirm,1.0,97,complete,1,legit
USS-BC54CF57,254092659333,353001563668029,639-02-6352-70551,*334#,2025-01-11T11:18:00Z,3,"[16, 10, 10]",8.0,12.0,main>my_account>balance,1.0,42,user_cancel,1,legit
USS-344EA6EF,254743906842,352688318980859,639-02-9991-63773,*334#,2025-01-28T10:05:00Z,5,"[8, 15, 35, 17, 15]",81.6,18.0,main>send_money>number>amount>pin>confirm,1.0,100,user_cancel,1,legit
USS-93350636,254020058979,358158400915269,639-02-8130-52615,*334#,2025-02-06T05:02:00Z,7,"[10, 9, 10, 10, 6, 8, 9]",1.84,8.9,main>my_account>balance>back>send_money>number>amount>pin>confirm,0.56,76,complete,1,legit
USS-516DD6E7,254710963715,357925013653104,639-02-2362-88137,*334#,2025-01-14T02:29:00Z,5,"[14, 18, 35, 14, 19]",60.4,20.0,main>send_money>number>amount>pin>confirm,1.0,110,complete,1,legit
USS-0CF5C2AC,254045777014,352477439826155,639-02-1538-74743,*334#,2025-01-07T03:57:00Z,5,"[13, 15, 16, 16, 15]",1.2,15.0,main>send_money>number>amount>pin>confirm,1.0,85,complete,1,legit
USS-06E6210A,254058782037,353997871799741,639-02-6033-90593,*334#,2025-01-30T10:53:00Z,5,"[13, 14, 19, 16, 17]",4.56,15.8,main>send_money>number>amount>pin>confirm,1.0,89,complete,1,legit
USS-285B80C9,254751941898,358371611541608,639-02-1909-60074,*334#,2025-01-03T01:47:00Z,5,"[9, 11, 21, 7, 7]",27.2,11.0,main>send_money>number>amount>pin>confirm,1.0,65,complete,1,legit
USS-8383756A,254087859931,358853018329376,639-02-6406-36382,*334#,2025-02-07T03:15:00Z,5,"[17, 14, 30, 12, 14]",42.24,17.4,main>send_money>number>amount>pin>confirm,1.0,97,complete,1,legit
USS-88A8FC9A,254054181116,353912089414888,639-02-3825-74828,*334#,2025-03-04T04:09:00Z,5,"[11, 9, 13, 8, 10]",2.96,10.2,main>send_money>number>amount>pin>confirm,1.0,61,complete,1,legit
USS-09788788,254054965653,355669287033805,639-02-8912-73577,*334#,2025-01-31T03:53:00Z,5,"[21, 19, 27, 19, 21]",8.64,21.4,main>send_money>number>amount>pin>confirm,1.0,117,complete,1,legit
USS-0D546515,254181997071,356595146090564,639-02-7004-92160,*334#,2025-02-02T04:46:00Z,5,"[20, 10, 39, 10, 12]",121.76,18.2,main>send_money>number>amount>pin>confirm,1.0,101,complete,1,legit
USS-35AB369D,254737876618,353863015225460,639-02-9679-86445,*334#,2025-02-28T23:58:00Z,7,"[17, 22, 39, 17, 20, 22, 19]",50.2,22.3,main>my_account>balance>back>send_money>number>amount>pin>confirm,0.56,170,complete,1,legit
USS-85E85864,254081655246,354002488933983,639-02-1799-55983,*334#,2025-02-18T12:19:00Z,7,"[17, 17, 44, 15, 16, 15, 20]",93.96,20.6,main>my_account>balance>back>send_money>number>amount>pin>confirm,0.56,158,complete,1,legit
USS-119E1C71,254086398367,359668814167250,639-02-8953-19240,*334#,2025-02-21T14:11:00Z,7,"[12, 15, 21, 13, 17, 13, 12]",9.35,14.7,main>my_account>balance>back>send_money>number>amount>pin>confirm,0.56,117,complete,1,legit
USS-57039E07,254739304217,354414966307009,639-02-9169-33013,*334#,2025-03-03T12:58:00Z,7,"[18, 16, 29, 11, 13, 17, 19]",28.53,17.6,main>my_account>balance>back>send_money>number>amount>pin>confirm,0.56,137,complete,1,legit
USS-A3F9F92C,254190654192,355671492794671,639-02-2654-74267,*334#,2025-01-27T20:34:00Z,5,"[22, 17, 17, 18, 20]",3.76,18.8,main>send_money>number>amount>pin>confirm,1.0,104,complete,1,legit
USS-BAD6F7B8,254742647522,356758901989482,639-02-4699-99606,*334#,2025-01-24T21:24:00Z,5,"[6, 5, 7, 7, 6]",0.56,6.2,main>send_money>number>amount>pin>confirm,1.0,41,complete,1,legit
USS-16991625,254038890207,358332099570892,639-02-1728-70973,*334#,2025-01-14T14:10:00Z,5,"[14, 12, 44, 15, 21]",138.96,21.2,main>send_money>number>amount>pin>confirm,1.0,116,complete,1,legit
USS-883F38A7,254142603444,357089629034092,639-02-8080-44760,*334#,2025-02-26T20:38:00Z,5,"[11, 8, 11, 13, 10]",2.64,10.6,main>send_money>number>amount>pin>confirm,1.0,63,complete,1,legit
USS-F5599C21,254160324525,357772799544498,639-02-8339-36825,*334#,2025-01-20T12:41:00Z,5,"[25, 15, 20, 16, 18]",12.56,18.8,main>send_money>number>amount>pin>confirm,1.0,104,complete,1,legit
USS-C8592932,254112628231,354002173193913,639-02-3367-20276,*334#,2025-01-17T16:51:00Z,3,"[16, 14, 17]",1.56,15.7,main>my_account>balance,1.0,53,complete,1,legit
USS-39F65901,254757224276,358204729196030,639-02-3112-71696,*334#,2025-01-17T22:04:00Z,7,"[13, 11, 19, 11, 8, 12, 9]",10.98,11.9,main>my_account>balance>back>send_money>number>amount>pin>confirm,0.56,97,complete,1,legit
USS-86978BEB,254712580175,358654156905622,639-02-8774-93719,*334#,2025-01-27T05:01:00Z,5,"[11, 22, 49, 18, 22]",167.44,24.4,main>send_money>number>amount>pin>confirm,1.0,132,complete,1,legit
USS-1F0CA8BE,254099254267,354631472671738,639-02-5672-91910,*334#,2025-02-11T21:34:00Z,7,"[21, 16, 31, 21, 10, 24, 25]",38.69,21.1,main>my_account>balance>back>send_money>number>amount>pin>confirm,0.56,162,complete,1,legit
USS-389B9C1E,254171478544,357238151278159,639-02-2097-12505,*334#,2025-01-26T02:36:00Z,7,"[5, 10, 17, 10, 6, 5, 9]",15.27,8.9,main>my_account>balance>back>send_money>number>amount>pin>confirm,0.56,76,complete,2,legit
USS-8F88A58E,254024637539,356051147059493,639-02-3323-96072,*334#,2025-02-14T03:46:00Z,5,"[15, 17, 25, 13, 10]",25.6,16.0,main>send_money>number>amount>pin>confirm,1.0,90,complete,1,legit
USS-25FD0045,254169426515,355544347170880,639-02-1138-17146,*334#,2025-01-04T22:52:00Z,3,"[10, 8, 8]",0.89,8.7,main>my_account>balance,1.0,32,complete,1,legit
USS-785D3431,254049412656,357785782355519,639-02-7816-16154,*334#,2025-02-23T03:56:00Z,3,"[21, 19, 15]",6.22,18.3,main>my_account>balance,1.0,61,complete,1,legit
USS-5D1518AD,254751385970,352961836820734,639-02-2107-93467,*334#,2025-01-03T17:01:00Z,7,"[13, 11, 34, 10, 10, 10, 12]",65.92,14.3,main>my_account>balance>back>send_money>number>amount>pin>confirm,0.56,114,complete,1,legit
USS-BA37F9E5,254779608481,358982295591511,639-02-9760-81665,*334#,2025-01-29T06:25:00Z,7,"[6, 9, 7, 10, 10, 5, 8]",3.27,7.9,main>my_account>balance>back>send_money>number>amount>pin>confirm,0.56,69,complete,1,legit
USS-1EAE96A0,254131270678,354951575265693,639-02-8626-84246,*334#,2025-02-23T04:04:00Z,3,"[19, 20, 13]",9.56,17.3,main>my_account>balance,1.0,58,complete,1,legit
USS-C7E29A72,254058220005,357292160947468,639-02-6743-10602,*334#,2025-02-07T15:36:00Z,5,"[23, 19, 48, 13, 18]",151.76,24.2,main>send_money>number>amount>pin>confirm,1.0,131,complete,1,legit
USS-F466A899,254119510578,356986147886561,639-02-2589-78775,*334#,2025-01-17T09:43:00Z,3,"[11, 10, 10]",0.22,10.3,main>my_account>balance,1.0,37,complete,1,legit
USS-140D61C5,254178584359,352730624945096,639-02-6642-74551,*334#,2025-01-02T00:39:00Z,5,"[15, 8, 9, 9, 15]",9.76,11.2,main>send_money>number>amount>pin>confirm,1.0,66,complete,1,legit
USS-B55E158F,254797997175,355917604647652,639-02-1448-43684,*334#,2025-01-13T18:08:00Z,3,"[14, 15, 11]",2.89,13.3,main>my_account>balance,1.0,46,complete,1,legit
USS-D34C3CEE,254049632254,355296355817872,639-02-5213-41851,*334#,2025-02-28T11:27:00Z,5,"[15, 16, 20, 16, 9]",12.56,15.2,main>send_money>number>amount>pin>confirm,1.0,86,complete,1,legit
USS-B15C79F3,254154939151,352264424612392,639-02-2141-19623,*334#,2025-02-17T05:35:00Z,7,"[10, 8, 10, 11, 12, 10, 9]",1.43,10.0,main>my_account>balance>back>send_money>number>amount>pin>confirm,0.56,84,complete,1,legit
USS-66A65AED,254051245579,355881718591173,639-02-3210-71701,*334#,2025-01-19T00:39:00Z,5,"[6, 8, 12, 9, 8]",3.84,8.6,main>send_money>number>amount>pin>confirm,1.0,53,complete,1,legit
USS-25F78E9B,254045376871,354307263539568,639-02-4270-44429,*334#,2025-01-15T02:37:00Z,3,"[12, 10, 11]",0.67,11.0,main>my_account>balance,1.0,39,timeout,1,legit
USS-0C419E8A,254040252107,352636499401946,639-02-3184-94715,*334#,2025-01-22T23:31:00Z,7,"[19, 19, 23, 15, 24, 19, 15]",10.41,19.1,main>my_account>balance>back>send_money>number>amount>pin>confirm,0.56,148,complete,1,legit
USS-5DA6F236,254091546805,356864842508282,639-02-1683-28194,*334#,2025-01-26T04:07:00Z,3,"[8, 7, 9]",0.67,8.0,main>my_account>balance,1.0,30,complete,1,legit
USS-06BDE11D,254712836469,3528948486465021,639-02-9055-24544,*334#,2025-02-22T13:36:00Z,3,"[4, 7, 6]",1.56,5.7,main>my_account>balance>pin,1.0,23,complete,1,fraud
USS-5F6B08C9,254712836469,3528948486465021,639-02-9055-24544,*334#,2025-02-22T13:36:46Z,5,"[5, 8, 6, 5, 10]",3.76,6.8,main>send_money>number>amount>pin>confirm,1.0,44,complete,1,fraud
USS-FF250ED8,254712836469,3528948486465021,639-02-9055-24544,*334#,2025-02-22T13:38:24Z,5,"[4, 8, 4, 6, 6]",2.24,5.6,main>send_money>number>amount>pin>confirm,1.0,38,complete,1,fraud
USS-85E6C037,254161695823,353247061371733,639-02-3850-61134,*334#,2025-01-17T08:09:00Z,5,"[16, 13, 19, 19, 14]",6.16,16.2,main>send_money>number>amount>pin>confirm,1.0,91,complete,1,legit
USS-9C39AFF0,254093468004,358222489216133,639-02-4927-54558,*334#,2025-02-24T08:48:00Z,7,"[9, 12, 18, 11, 10, 9, 13]",8.49,11.7,main>my_account>balance>back>send_money>number>amount>pin>confirm,0.56,96,complete,1,legit
USS-5F5DDA1F,254040899118,352615592457660,639-02-4665-23575,*334#,2025-01-31T23:31:00Z,7,"[17, 9, 30, 12, 16, 11, 13]",41.96,15.4,main>my_account>balance>back>send_money>number>amount>pin>confirm,0.56,122,complete,2,legit
USS-127FEE98,254766279877,353418275230008,639-02-9695-25100,*334#,2025-01-06T06:32:00Z,5,"[23, 22, 43, 14, 16]",105.84,23.6,main>send_money>number>amount>pin>confirm,1.0,128,complete,1,legit
USS-B7D303BD,254718984110,352206881542431,639-02-2861-74674,*334#,2025-01-04T22:14:00Z,5,"[9, 12, 31, 10, 9]",71.76,14.2,main>send_money>number>amount>pin>confirm,1.0,81,complete,2,legit
USS-8C76C2D0,254033393998,356110540185603,639-02-8562-92900,*334#,2025-02-22T18:31:00Z,7,"[6, 9, 15, 10, 8, 9, 10]",6.53,9.6,main>my_account>balance>back>send_money>number>amount>pin>confirm,0.56,81,complete,2,legit
USS-D2DB3FBB,254018773557,359246830829799,639-02-8105-95637,*334#,2025-02-07T18:37:00Z,5,"[15, 15, 23, 12, 14]",14.16,15.8,main>send_money>number>amount>pin>confirm,1.0,89,complete,1,legit
USS-D1E6C1D6,254185238135,358190658625021,639-02-6780-82790,*334#,2025-01-25T00:59:00Z,5,"[11, 7, 9, 11, 11]",2.56,9.8,main>send_money>number>amount>pin>confirm,1.0,59,complete,1,legit
USS-C0F5D262,254793284506,352105579241704,639-02-5828-43190,*334#,2025-02-05T03:40:00Z,7,"[19, 22, 53, 14, 16, 22, 24]",148.2,24.3,main>my_account>balance>back>send_money>number>amount>pin>confirm,0.56,184,complete,1,legit
USS-8DF4236F,254011222923,358804433979061,639-02-7435-95857,*334#,2025-02-24T00:21:00Z,5,"[4, 3, 12, 8, 5]",10.64,6.4,main>send_money>number>amount>pin>confirm,1.0,42,complete,1,legit
