msisdn,label,archetype,risk_score,action,triggered_combos,time_to_first_min,imei_swap_corr,imei_cardinality,avg_dwell_variance,intent_purity,max_drain_ratio,cumulative_drain,all_recipients_unknown,non_financial_count,displacement_km,agent_risk,txn_velocity,time_of_day_risk,device_familiarity
254798607012,legit,power_user,16,T0_ALLOW,,20.0,0.05,2,0.78,0.048,0.064,0.064,False,20,2.4,0.38,3.0,0.22,0.955
254082763181,legit,normal,1,T0_ALLOW,,720.0,0.09,1,41.06,0.125,0.217,0.217,False,7,2.9,0.35,0.083,0.7,0.573
254019715853,legit,new_recipient,2,T0_ALLOW,,2460.0,0.02,1,40.64,0.25,0.124,0.124,True,3,1.4,0.16,0.024,0.38,0.994
254777414822,legit,urgent_mobile_money,15,T0_ALLOW,,45.0,0.11,1,4.24,0.333,0.094,0.094,False,2,2.6,0.1,1.333,0.2,0.567
254751814169,legit,new_recipient,4,T0_ALLOW,,2640.0,0.01,2,0.56,0.1,0.051,0.051,True,9,1.2,0.31,0.023,0.7,0.967
254773525091,legit,normal,0,T0_ALLOW,,4260.0,0.05,2,9.06,0.067,0.218,0.218,False,14,2.0,0.37,0.014,0.2,0.555
254737411997,legit,power_user,7,T0_ALLOW,,166.0,0.03,1,2.67,0.059,0.08,0.08,False,16,2.0,0.19,0.361,0.38,0.591
254767975004,legit,new_recipient,3,T0_ALLOW,,2100.0,0.01,1,12.24,0.091,0.3,0.3,True,10,1.1,0.23,0.029,0.22,0.597
254187369640,legit,normal,1,T0_ALLOW,,540.0,0.03,1,150.4,0.25,0.07,0.07,False,3,1.9,0.36,0.111,0.9,0.991
254787983644,legit,normal,1,T0_ALLOW,,3900.0,0.1,2,37.76,0.25,0.221,0.221,False,3,0.8,0.08,0.015,0.9,0.54
254128215034,legit,urgent_mobile_money,68,T3_STEP_UP,DELTA,20.0,0.12,1,58.64,1.0,0.829,0.829,False,0,1.8,0.24,3.0,0.9,0.564
254799133608,legit,emergency_drain,14,T0_ALLOW,,38.0,0.07,1,30.0,0.2,0.706,0.706,False,4,1.5,0.04,1.579,0.3,0.579
254196204919,legit,normal,13,T0_ALLOW,,15.0,0.02,1,161.84,0.083,0.212,0.212,False,11,2.1,0.34,4.0,0.9,0.994
254048795557,legit,normal,5,T0_ALLOW,,3840.0,0.09,2,25.84,0.1,0.237,0.237,True,9,544.1,0.19,0.016,0.9,0.543
254151140116,legit,normal,4,T0_ALLOW,,900.0,0.1,1,1.06,0.25,0.277,0.277,False,3,2.8,0.34,0.067,0.3,0.57
254029727888,legit,normal,3,T0_ALLOW,,300.0,0.01,2,41.71,0.167,0.107,0.107,False,5,1.1,0.59,0.2,0.7,0.567
254762000862,legit,normal,0,T0_ALLOW,,2700.0,0.03,2,22.12,0.083,0.021,0.021,False,11,1.1,0.27,0.022,0.2,0.561
254753241511,fraud,normal,1,T0_ALLOW,,840.0,0.05,1,18.2,0.111,0.211,0.211,False,8,0.3,0.24,0.071,0.27,0.585
254040481013,legit,normal,2,T0_ALLOW,,1380.0,0.11,2,22.64,0.067,0.042,0.042,False,14,0.7,0.45,0.043,0.9,0.937
254185627725,legit,new_recipient,4,T0_ALLOW,,840.0,0.03,1,26.96,0.25,0.339,0.339,True,3,0.7,0.38,0.071,0.35,0.991
254715096119,legit,normal,2,T0_ALLOW,,1380.0,0.09,1,6.98,0.091,0.04,0.04,False,10,1.5,0.43,0.043,0.9,0.973
254069850535,legit,power_user,1,T0_ALLOW,,138.0,0.1,2,14.57,0.143,0.066,0.066,False,6,0.5,0.29,0.435,0.38,0.94
254049673110,legit,normal,0,T0_ALLOW,,1680.0,0.0,1,33.04,0.125,0.039,0.039,False,7,0.4,0.14,0.036,0.4,0.6
254795608909,legit,urgent_mobile_money,28,T1_OBSERVE,,16.0,0.1,2,5.56,0.333,0.277,0.277,True,2,0.3,0.17,3.75,0.9,0.54
254094652781,legit,new_recipient,4,T0_ALLOW,,2400.0,0.1,2,2.96,0.111,0.054,0.054,True,8,1.8,0.13,0.025,0.27,0.54
254116291016,legit,new_recipient,3,T0_ALLOW,,2520.0,0.08,1,123.39,0.083,0.266,0.266,True,11,1.6,0.31,0.024,0.38,0.976
254062858565,legit,emergency_drain,50,T2_FRICTION,DELTA,62.0,0.0,0,20.78,0.5,0.658,0.658,True,1,1.9,0.16,0.968,0.7,0.63
254138926468,fraud,slow_fraudster,68,T3_STEP_UP,EPSILON,120.0,0.32,13,5.43,0.5,0.759,0.905,True,3,507.9,0.52,1.0,0.9,0.204
254734041802,legit,rural_shared,3,T0_ALLOW,,2880.0,0.08,4,204.69,0.111,0.133,0.133,False,8,2.2,0.23,0.021,0.9,0.486
254157411670,legit,normal,2,T0_ALLOW,,3180.0,0.09,2,4.22,0.1,0,0,False,9,0.9,0.11,0.0,0.9,0.543
254773753119,legit,normal,0,T0_ALLOW,,2940.0,0.05,1,36.49,0.1,0.261,0.261,False,9,1.1,0.05,0.02,0.7,0.985
254188329967,legit,rural_shared,6,T0_ALLOW,,840.0,0.11,4,70.86,0.111,0.197,0.197,False,8,2.0,0.1,0.071,0.9,0.477
254796733913,legit,rural_shared,12,T0_ALLOW,,900.0,0.05,4,3.76,0.125,0.209,0.209,True,7,2.7,0.18,0.067,0.9,0.495
254038351875,legit,normal,1,T0_ALLOW,,3480.0,0.11,2,4.67,0.083,0.173,0.173,False,11,1.9,0.17,0.017,0.3,0.537
254066179267,legit,power_user,16,T0_ALLOW,,169.0,0.01,1,2.12,0.5,0,0,False,1,2.2,0.1,0.0,0.9,0.597
254737666634,legit,rural_shared,2,T0_ALLOW,,2640.0,0.04,3,21.27,0.143,0.193,0.193,False,6,2.4,0.44,0.023,0.9,0.528
254751068286,legit,normal,2,T0_ALLOW,,1620.0,0.04,1,45.44,0.111,0.283,0.283,True,8,2.1,0.32,0.037,0.27,0.988
254147470356,legit,normal,4,T0_ALLOW,,120.0,0.0,0,55.76,0.062,0.127,0.127,False,15,2.0,0.32,0.5,0.22,0.63
254062082886,legit,normal,0,T0_ALLOW,,1860.0,0.09,2,5.36,0.143,0.19,0.19,False,6,1.2,0.22,0.032,0.35,0.943
254185038398,legit,rural_shared,2,T0_ALLOW,,1020.0,0.03,2,160.24,0.1,0.33,0.33,False,9,1.7,0.37,0.059,0.9,0.561
254040187133,legit,rural_shared,16,T0_ALLOW,,120.0,0.04,4,2.89,0.111,0.308,0.308,False,8,2.2,0.52,0.5,0.17,0.498
254167641896,legit,normal,0,T0_ALLOW,,4140.0,0.09,2,53.92,0.1,0.049,0.049,False,9,2.2,0.3,0.014,0.25,0.543
254055649417,legit,power_user,5,T0_ALLOW,,122.0,0.06,1,15.06,0.125,0.19,0.19,False,7,1.3,0.26,0.492,0.9,0.982
254114798073,legit,rural_shared,4,T0_ALLOW,,900.0,0.11,5,55.06,0.1,0.313,0.313,False,9,1.9,0.26,0.067,0.4,0.447
254163466794,legit,normal,0,T0_ALLOW,,3180.0,0.1,1,10.49,0.062,0.053,0.053,False,15,1.9,0.2,0.019,0.9,0.97
254776024976,legit,new_recipient,4,T0_ALLOW,,2640.0,0.07,2,49.27,0.2,0.306,0.306,True,4,2.2,0.36,0.023,0.9,0.549
254058460591,legit,normal,0,T0_ALLOW,,3540.0,0.07,1,12.56,0.067,0.191,0.191,False,14,2.0,0.51,0.017,0.17,0.979
254162731436,fraud,classic_fast,100,T4_FREEZE,ALPHA|BETA|GAMMA|DELTA|EPSILON|ZETA,3.0,0.64,4,1.12,1.0,0.867,0.867,True,0,272.4,0.85,10.0,0.7,0.318
254136682423,legit,normal,2,T0_ALLOW,,3720.0,0.05,1,4.64,0.091,0.27,0.27,False,10,2.1,0.67,0.016,0.2,0.985
254174447051,legit,rural_shared,10,T0_ALLOW,,1020.0,0.02,5,251.27,0.143,0.293,0.293,True,6,2.3,0.09,0.059,0.9,0.474
254071850758,legit,normal,0,T0_ALLOW,,3540.0,0.07,1,46.16,0.1,0.291,0.291,False,9,1.8,0.04,0.017,0.7,0.979
254011787401,legit,urgent_mobile_money,19,T0_ALLOW,,31.0,0.01,2,0.24,0.25,0.083,0.083,False,3,1.2,0.22,1.935,0.32,0.567
254130643861,legit,emergency_drain,21,T1_OBSERVE,,76.0,0.11,2,6.22,0.25,0.834,0.834,True,3,2.2,0.1,0.789,0.4,0.537
254050247754,legit,normal,1,T0_ALLOW,,1800.0,0.02,2,8.82,0.167,0.291,0.291,False,5,0.9,0.25,0.033,0.9,0.564
254178759030,legit,urgent_mobile_money,17,T0_ALLOW,,7.0,0.02,1,6.96,0.333,0.375,0.375,False,2,2.1,0.2,8.571,0.4,0.594
254764033874,legit,new_recipient,2,T0_ALLOW,,2820.0,0.04,1,91.76,0.2,0.318,0.318,True,4,1.5,0.33,0.021,0.7,0.988
254737729541,legit,rural_shared,5,T0_ALLOW,,540.0,0.02,3,8.67,0.167,0.07,0.07,False,5,2.1,0.33,0.111,0.9,0.534
254097813570,legit,emergency_drain,68,T3_STEP_UP,DELTA,40.0,0.08,1,38.41,1.0,0.842,0.842,False,0,2.0,0.4,1.5,0.9,0.576
254714002749,legit,power_user,6,T0_ALLOW,,195.0,0.0,1,19.84,0.125,0,0,False,7,1.3,0.2,0.0,0.9,0.6
254794874159,legit,power_user,4,T0_ALLOW,,81.0,0.06,2,10.64,0.077,0.188,0.188,False,12,2.1,0.05,0.741,0.3,0.552
254072472195,legit,urgent_mobile_money,22,T1_OBSERVE,,39.0,0.02,2,22.8,1.0,0.174,0.174,False,0,2.1,0.13,1.538,0.32,0.564
254753242520,legit,normal,0,T0_ALLOW,,4320.0,0.01,1,43.43,0.083,0.212,0.212,False,11,1.8,0.43,0.014,0.38,0.997
254190987543,legit,normal,2,T0_ALLOW,,3300.0,0.0,2,21.67,0.25,0.108,0.108,False,3,1.7,0.43,0.018,0.9,0.57
254051633160,legit,rural_shared,10,T0_ALLOW,,360.0,0.08,2,150.82,0.091,0.225,0.225,True,10,1.8,0.17,0.167,0.9,0.546
254781254698,legit,normal,0,T0_ALLOW,,3360.0,0.11,2,22.98,0.083,0.025,0.025,False,11,1.7,0.34,0.018,0.9,0.937
254749310513,legit,normal,6,T0_ALLOW,,120.0,0.01,1,164.24,0.125,0.096,0.096,False,7,2.2,0.12,0.5,0.9,0.597
254085727394,legit,normal,0,T0_ALLOW,,300.0,0.02,2,13.04,0.091,0,0,False,10,0.9,0.11,0.0,0.38,0.964
254732976435,legit,normal,2,T0_ALLOW,,2700.0,0.01,2,10.64,0.083,0.17,0.17,False,11,288.0,0.21,0.022,0.9,0.967
254172849537,legit,new_recipient,7,T0_ALLOW,,720.0,0.02,2,207.71,0.2,0.114,0.114,True,4,2.4,0.21,0.083,0.9,0.964
254144951348,legit,power_user,8,T0_ALLOW,,125.0,0.06,1,0.22,0.077,0.102,0.102,False,12,2.8,0.14,0.48,0.3,0.982
254023413185,fraud,emergency_drain,19,T0_ALLOW,,86.0,0.03,2,0.22,0.25,0.883,0.883,False,3,1.6,0.31,0.698,0.25,0.561
254753618402,legit,new_recipient,7,T0_ALLOW,,1140.0,0.03,1,52.24,0.143,0.226,0.226,True,6,1.2,0.34,0.053,0.9,0.591
254096238285,legit,normal,6,T0_ALLOW,,660.0,0.02,1,25.84,0.1,0.214,0.214,True,9,1.4,0.1,0.091,0.7,0.994
254194253887,legit,power_user,8,T0_ALLOW,,201.0,0.05,1,1.44,0.111,0.175,0.175,False,8,3.0,0.33,0.299,0.22,0.985
254199929631,legit,new_recipient,4,T0_ALLOW,,1440.0,0.02,2,9.36,0.167,0.304,0.304,True,5,1.9,0.22,0.042,0.9,0.564
254162955625,legit,normal,0,T0_ALLOW,,1500.0,0.07,2,5.36,0.167,0,0,False,5,1.9,0.4,0.0,0.4,0.949
254037014133,legit,new_recipient,2,T0_ALLOW,,2340.0,0.09,2,63.84,0.167,0.207,0.207,True,5,1.1,0.25,0.026,0.25,0.943
254125129349,legit,rural_shared,1,T0_ALLOW,,1920.0,0.09,2,57.6,0.125,0.345,0.345,False,7,1.3,0.34,0.031,0.9,0.543
254162482718,legit,power_user,5,T0_ALLOW,,206.0,0.01,2,3.6,0.056,0.229,0.229,False,17,1.3,0.35,0.291,0.2,0.967
254741473545,legit,normal,3,T0_ALLOW,,3480.0,0.06,1,44.56,0.2,0.257,0.257,True,4,2.2,0.18,0.017,0.17,0.582
254028723875,legit,emergency_drain,24,T1_OBSERVE,,28.0,0.09,2,22.16,0.333,0.709,0.709,True,2,1.7,0.07,2.143,0.4,0.543
254159090867,legit,normal,1,T0_ALLOW,,2760.0,0.05,2,4.0,0.1,0.234,0.234,False,9,1.9,0.24,0.022,0.9,0.955
254094368631,legit,rural_shared,2,T0_ALLOW,,1740.0,0.11,3,18.0,0.2,0.198,0.198,False,4,0.9,0.33,0.034,0.9,0.507
254016312302,legit,normal,0,T0_ALLOW,,2520.0,0.02,2,65.2,0.125,0.13,0.13,False,7,1.7,0.36,0.024,0.38,0.564
254761046180,legit,urgent_mobile_money,14,T0_ALLOW,,32.0,0.09,1,20.82,0.5,0.223,0.223,False,1,0.8,0.32,1.875,0.9,0.573
254198022475,legit,rural_shared,3,T0_ALLOW,,1680.0,0.02,4,3.04,0.111,0.149,0.149,False,8,2.2,0.15,0.036,0.35,0.504
254196024941,legit,emergency_drain,67,T3_STEP_UP,DELTA,47.0,0.12,2,12.49,1.0,0.73,0.73,False,0,658.1,0.25,1.277,0.4,0.534
254077359188,legit,power_user,4,T0_ALLOW,,205.0,0.08,1,11.84,0.071,0.147,0.147,False,13,1.6,0.21,0.293,0.9,0.976
254167737308,legit,normal,0,T0_ALLOW,,2280.0,0.07,1,6.69,0.25,0.115,0.115,False,3,2.1,0.17,0.026,0.22,0.579
254042303553,legit,urgent_mobile_money,24,T1_OBSERVE,,27.0,0.12,1,0.24,0.5,0.103,0.103,False,1,2.1,0.4,2.222,0.9,0.564
254178788730,legit,rural_shared,1,T0_ALLOW,,2460.0,0.01,2,100.4,0.111,0.262,0.262,False,8,1.1,0.48,0.024,0.38,0.567
254147849667,fraud,classic_fast,100,T4_FREEZE,ALPHA|BETA|DELTA|EPSILON|ZETA,5.0,0.61,2,0.71,1.0,0.953,0.953,True,0,263.9,0.64,10.0,0.9,0.387
254151493726,legit,normal,3,T0_ALLOW,,1020.0,0.05,1,4.69,0.143,0.101,0.101,False,6,1.0,0.38,0.059,0.38,0.585
254135353209,legit,new_recipient,5,T0_ALLOW,,960.0,0.08,1,89.84,0.25,0.109,0.109,True,3,0.9,0.28,0.062,0.38,0.976
254083896216,legit,normal,0,T0_ALLOW,,2760.0,0.01,2,8.22,0.077,0.143,0.143,False,12,1.9,0.11,0.022,0.2,0.567
254160091607,legit,rural_shared,8,T0_ALLOW,,1260.0,0.0,4,0.24,0.125,0.338,0.338,False,7,2.7,0.17,0.048,0.17,0.51
254017392977,fraud,classic_fast,100,T4_FREEZE,ALPHA|BETA|DELTA|EPSILON|ZETA,6.0,0.84,3,0.66,1.0,0.86,0.962,True,0,265.5,0.9,20.0,0.17,0.288
254750693174,legit,emergency_drain,19,T0_ALLOW,,21.0,0.03,1,11.1,0.333,0.865,0.865,False,2,0.3,0.28,2.857,0.2,0.591
254072420977,legit,new_recipient,5,T0_ALLOW,,1200.0,0.09,2,177.36,0.125,0.177,0.177,True,7,2.2,0.04,0.05,0.17,0.543
254128434319,legit,new_recipient,24,T1_OBSERVE,,4.0,0.06,2,112.16,0.083,0.203,0.203,True,11,1.9,0.17,10.0,0.35,0.952
254037890426,legit,new_recipient,3,T0_ALLOW,,2700.0,0.02,1,34.24,0.1,0.321,0.321,True,9,2.6,0.17,0.022,0.3,0.594
254744709851,legit,rural_shared,4,T0_ALLOW,,1200.0,0.02,4,99.44,0.2,0.115,0.115,False,4,1.7,0.32,0.05,0.38,0.504
254035854356,legit,new_recipient,6,T0_ALLOW,,1380.0,0.0,0,8.8,0.2,0.085,0.085,True,4,2.4,0.44,0.043,0.2,0.63
254787499216,legit,new_recipient,4,T0_ALLOW,,2700.0,0.06,1,142.64,0.25,0.156,0.156,True,3,1.3,0.27,0.022,0.9,0.582
254191551850,legit,normal,2,T0_ALLOW,,3840.0,0.0,1,9.76,0.091,0.298,0.298,True,10,0.4,0.16,0.016,0.17,1.0
254010193008,legit,normal,2,T0_ALLOW,,2940.0,0.03,2,4.22,0.25,0.084,0.084,False,3,0.7,0.68,0.02,0.2,0.961
254133883985,legit,urgent_mobile_money,19,T0_ALLOW,,36.0,0.05,1,1.84,0.25,0.354,0.354,False,3,1.8,0.26,1.667,0.27,0.585
254735812300,legit,urgent_mobile_money,9,T0_ALLOW,,44.0,0.08,1,43.44,0.333,0.105,0.105,False,2,1.5,0.29,1.364,0.35,0.576
254758888146,fraud,classic_fast,100,T4_FREEZE,ALPHA|BETA|GAMMA|DELTA|EPSILON|ZETA,1.0,0.77,4,0.85,1.0,0.966,0.966,True,0,246.1,0.59,10.0,0.7,0.279
254110406279,legit,new_recipient,6,T0_ALLOW,,660.0,0.08,2,11.84,0.077,0.197,0.197,True,12,0.6,0.4,0.091,0.4,0.946
254043006580,legit,rural_shared,3,T0_ALLOW,,300.0,0.03,2,79.36,0.091,0.211,0.211,False,10,1.9,0.05,0.2,0.9,0.561
254090815995,legit,normal,0,T0_ALLOW,,2280.0,0.05,1,19.2,0.083,0.213,0.213,False,11,1.9,0.07,0.026,0.38,0.585
254116555043,legit,normal,0,T0_ALLOW,,3420.0,0.09,2,110.96,0.077,0.197,0.197,False,12,2.5,0.31,0.018,0.22,0.543
254186043963,legit,normal,10,T0_ALLOW,,420.0,0.0,0,44.24,0.067,0.291,0.291,True,14,1.7,0.05,0.143,0.9,0.63
254176204090,fraud,new_recipient,4,T0_ALLOW,,1980.0,0.12,1,2.67,0.25,0.343,0.343,True,3,1.5,0.07,0.03,0.9,0.964
254758221573,legit,new_recipient,4,T0_ALLOW,,1200.0,0.08,1,20.16,0.167,0.151,0.151,True,5,1.6,0.23,0.05,0.4,0.976
254762077545,legit,rural_shared,5,T0_ALLOW,,2760.0,0.07,5,0.96,0.125,0.284,0.284,False,7,2.7,0.41,0.022,0.27,0.459
254799967465,legit,normal,4,T0_ALLOW,,1860.0,0.09,2,77.76,0.062,0.229,0.229,True,15,0.6,0.18,0.032,0.9,0.543
254034953421,legit,new_recipient,11,T0_ALLOW,,420.0,0.01,1,66.29,0.2,0.313,0.313,True,4,495.9,0.34,0.143,0.38,0.597
254183920543,legit,power_user,16,T0_ALLOW,,41.0,0.08,2,1.84,0.05,0.169,0.169,False,19,1.5,0.2,1.463,0.22,0.946
254095739832,legit,normal,0,T0_ALLOW,,1260.0,0.08,2,20.22,0.143,0.248,0.248,False,6,0.7,0.34,0.048,0.32,0.946
254177683733,legit,normal,2,T0_ALLOW,,1440.0,0.03,2,1.84,0.1,0.101,0.101,False,9,1.5,0.41,0.042,0.2,0.961
254048857338,legit,normal,0,T0_ALLOW,,2820.0,0.09,1,6.0,0.167,0.193,0.193,False,5,1.3,0.3,0.021,0.22,0.573
254753876546,legit,normal,1,T0_ALLOW,,2400.0,0.06,1,24.12,0.25,0.165,0.165,False,3,0.8,0.59,0.025,0.22,0.582
254151667959,legit,normal,2,T0_ALLOW,,1860.0,0.08,2,6.49,1.0,0.178,0.178,False,0,2.1,0.1,0.032,0.17,0.946
254012783682,legit,normal,1,T0_ALLOW,,2160.0,0.0,1,18.24,0.1,0.088,0.088,False,9,1.6,0.63,0.028,0.9,1.0
254153068965,legit,power_user,9,T0_ALLOW,,26.0,0.05,1,9.04,0.048,0.24,0.24,False,20,1.1,0.07,2.308,0.25,0.585
254015476106,legit,power_user,16,T0_ALLOW,,8.0,0.0,1,18.29,0.111,0.247,0.247,False,8,2.0,0.16,7.5,0.17,1.0
254178716544,fraud,normal,0,T0_ALLOW,,2940.0,0.11,1,92.24,0.125,0.21,0.21,False,7,1.2,0.15,0.02,0.22,0.567
254121417180,legit,normal,1,T0_ALLOW,,2580.0,0.02,2,3.92,0.167,0.237,0.237,False,5,1.2,0.06,0.023,0.35,0.564
254159337399,legit,normal,1,T0_ALLOW,,4260.0,0.0,2,6.89,0.167,0.049,0.049,False,5,1.7,0.21,0.014,0.9,0.57
254039969973,legit,new_recipient,4,T0_ALLOW,,1080.0,0.11,2,96.24,0.111,0.158,0.158,True,8,1.9,0.1,0.056,0.25,0.937
254726455149,legit,new_recipient,29,T1_OBSERVE,,13.0,0.1,2,284.24,0.1,0.076,0.076,True,9,1.5,0.03,4.615,0.9,0.94
254778270436,fraud,normal,4,T0_ALLOW,,1560.0,0.03,2,0.89,0.062,0.163,0.163,True,15,2.0,0.24,0.038,0.32,0.961
254128818516,legit,normal,0,T0_ALLOW,,3600.0,0.1,1,52.24,0.2,0.275,0.275,False,4,1.2,0.29,0.017,0.35,0.97
254060374202,legit,normal,1,T0_ALLOW,,3360.0,0.0,0,2.64,0.111,0,0,False,8,1.4,0.08,0.0,0.7,0.63
254738866690,legit,normal,1,T0_ALLOW,,4200.0,0.09,1,27.06,0.167,0.16,0.16,False,5,2.9,0.43,0.014,0.3,0.573
254740358153,legit,normal,21,T1_OBSERVE,,15.0,0.01,2,0.22,0.143,0.026,0.026,False,6,1.1,0.08,4.0,0.2,0.567
254788263297,legit,new_recipient,4,T0_ALLOW,,2100.0,0.07,2,9.67,0.1,0.282,0.282,True,9,1.1,0.34,0.029,0.25,0.549
254113059045,legit,rural_shared,3,T0_ALLOW,,240.0,0.09,2,26.41,0.2,0.23,0.23,False,4,1.9,0.43,0.25,0.25,0.543
254033678909,legit,new_recipient,3,T0_ALLOW,,1980.0,0.01,1,65.36,0.167,0.249,0.249,True,5,1.1,0.32,0.03,0.7,0.597
254178339038,legit,normal,3,T0_ALLOW,,1320.0,0.08,2,3.06,0.143,0.095,0.095,False,6,3.1,0.19,0.045,0.38,0.546
254054254610,legit,new_recipient,23,T1_OBSERVE,,120.0,0.0,1,0.22,0.111,0.082,0.082,True,8,1.1,0.41,0.5,0.9,0.6
254085337966,fraud,power_user,29,T1_OBSERVE,,25.0,0.04,2,1.6,0.053,0.15,0.15,True,18,1.7,0.26,2.4,0.9,0.958
254043696092,legit,new_recipient,10,T0_ALLOW,,1320.0,0.05,1,0.64,0.25,0.267,0.267,True,3,1.2,0.25,0.045,0.22,0.585
254781770010,legit,new_recipient,4,T0_ALLOW,,2700.0,0.05,1,3.43,0.083,0.253,0.253,True,11,42.3,0.06,0.022,0.32,0.585
254796910635,legit,rural_shared,2,T0_ALLOW,,1080.0,0.04,2,11.35,0.25,0.288,0.288,False,3,2.6,0.18,0.056,0.9,0.558
254711583514,legit,new_recipient,19,T0_ALLOW,,120.0,0.1,1,1.56,0.125,0.31,0.31,True,7,2.1,0.15,0.5,0.9,0.97
254059797632,legit,emergency_drain,12,T0_ALLOW,,61.0,0.04,1,35.84,0.25,0.904,0.904,False,3,2.9,0.38,0.984,0.35,0.588
254178362886,legit,normal,0,T0_ALLOW,,4200.0,0.04,2,23.1,0.167,0.183,0.183,False,5,1.1,0.04,0.014,0.2,0.958
254110397509,legit,normal,4,T0_ALLOW,,780.0,0.06,2,23.84,0.071,0.241,0.241,True,13,2.2,0.07,0.077,0.38,0.952
254159181644,legit,new_recipient,6,T0_ALLOW,,660.0,0.05,1,16.96,0.143,0.194,0.194,True,6,1.3,0.24,0.091,0.25,0.985
254744817229,legit,new_recipient,4,T0_ALLOW,,1500.0,0.02,1,29.2,0.111,0.319,0.319,True,8,1.8,0.22,0.04,0.9,0.594
254727304032,legit,normal,0,T0_ALLOW,,1800.0,0.12,2,33.67,0.062,0.047,0.047,False,15,2.4,0.27,0.033,0.17,0.534
254719239401,legit,normal,1,T0_ALLOW,,2340.0,0.06,2,111.67,0.111,0.04,0.04,False,8,1.2,0.26,0.026,0.9,0.552
254041571896,legit,normal,1,T0_ALLOW,,4200.0,0.1,1,3.92,0.071,0.293,0.293,False,13,2.3,0.07,0.014,0.9,0.97
254071123919,legit,normal,0,T0_ALLOW,,1200.0,0.07,2,19.36,0.25,0.271,0.271,False,3,1.3,0.19,0.05,0.32,0.949
254182841722,legit,normal,2,T0_ALLOW,,3960.0,0.11,2,2.96,0.077,0.258,0.258,False,12,0.9,0.43,0.015,0.22,0.537
254789489149,legit,new_recipient,2,T0_ALLOW,,1860.0,0.0,2,1.56,0.077,0,0,False,12,1.7,0.26,0.0,0.17,0.57
254739938733,legit,normal,0,T0_ALLOW,,3180.0,0.09,1,44.41,0.071,0.161,0.161,False,13,1.8,0.37,0.019,0.38,0.973
254749090018,legit,new_recipient,5,T0_ALLOW,,1260.0,0.02,1,32.82,0.111,0.155,0.155,True,8,2.2,0.21,0.048,0.3,0.594
254742890480,legit,power_user,12,T0_ALLOW,,155.0,0.04,1,12.82,0.143,0.239,0.239,True,6,1.9,0.37,0.387,0.32,0.588
254727259504,legit,normal,4,T0_ALLOW,,120.0,0.1,2,16.0,0.167,0.264,0.264,False,5,2.2,0.36,0.5,0.17,0.54
254093734362,fraud,slow_fraudster,73,T3_STEP_UP,EPSILON,180.0,0.26,9,4.52,0.429,0.849,0.968,True,4,263.8,0.28,0.667,0.9,0.282
254196811162,legit,power_user,4,T0_ALLOW,,74.0,0.12,2,15.44,0.125,0.232,0.232,False,7,2.4,0.23,0.811,0.27,0.534
254113742583,legit,normal,18,T0_ALLOW,,6.0,0.02,2,2.67,0.1,0.082,0.082,False,9,0.2,0.04,10.0,0.4,0.964
254792947743,legit,power_user,8,T0_ALLOW,,46.0,0.02,1,22.16,0.056,0,0,False,17,2.3,0.09,0.0,0.17,0.994
254780807016,legit,normal,0,T0_ALLOW,,3660.0,0.05,2,31.76,0.083,0.028,0.028,False,11,2.1,0.3,0.016,0.35,0.955
254184153410,legit,normal,2,T0_ALLOW,,3840.0,0.05,1,17.35,0.1,0.797,0.797,False,9,2.4,0.1,0.016,0.3,0.585
254731406034,legit,new_recipient,3,T0_ALLOW,,2640.0,0.02,2,6.0,0.25,0.193,0.193,True,3,1.5,0.4,0.023,0.32,0.964
254784707382,legit,normal,2,T0_ALLOW,,1200.0,0.02,2,8.96,0.143,0.082,0.082,False,6,2.3,0.11,0.05,0.9,0.564
254739735445,legit,rural_shared,3,T0_ALLOW,,2460.0,0.12,4,100.78,0.143,0.371,0.371,False,6,2.0,0.22,0.024,0.9,0.474
254778570075,legit,urgent_mobile_money,32,T1_OBSERVE,,12.0,0.1,1,2.96,1.0,0.227,0.227,False,0,2.2,0.05,5.0,0.22,0.57
254145066296,legit,normal,3,T0_ALLOW,,3300.0,0.06,1,309.84,0.25,0.224,0.224,True,3,1.2,0.26,0.018,0.9,0.982
254777176063,legit,new_recipient,4,T0_ALLOW,,2160.0,0.11,1,8.22,0.25,0.057,0.057,True,3,2.1,0.27,0.028,0.9,0.967
254098920190,legit,new_recipient,3,T0_ALLOW,,2100.0,0.08,2,54.64,0.091,0.264,0.264,True,10,2.0,0.45,0.029,0.7,0.546
254091995517,fraud,local_insider,46,T2_FRICTION,,41.0,0.14,10,1.77,0.4,0.468,0.468,True,3,2.3,0.74,1.463,0.22,0.288
254750647142,legit,new_recipient,4,T0_ALLOW,,1920.0,0.05,1,2.0,0.111,0.318,0.318,True,8,1.8,0.32,0.031,0.27,0.585
254191019573,legit,normal,10,T0_ALLOW,,420.0,0.29,1,14.2,0.077,0.089,0.089,True,12,1.9,0.26,0.143,0.9,0.513
254091631104,legit,normal,0,T0_ALLOW,,2640.0,0.04,2,36.64,0.091,0.13,0.13,False,10,1.2,0.17,0.023,0.3,0.558
254118049469,legit,normal,0,T0_ALLOW,,540.0,0.01,1,67.76,0.067,0,0,False,14,2.1,0.06,0.0,0.7,0.997
254064796287,legit,new_recipient,4,T0_ALLOW,,1200.0,0.05,2,178.8,0.077,0.328,0.328,True,12,1.6,0.19,0.05,0.7,0.955
